department,title,date,link,context,images
도시공학과,[학부] [장학] 2024학년도 2학기 성련장학재단 장학생 선발 안내,24.07.01,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=192532&article.offset=30&articleLimit=10,"가. 선발대상 : 공과대학 5명나. 선발조건1) 학년기준 : 2024학년도 2학기 기준 2, 3학년2) 성적기준 : 직전학기 평량평균 3.3 이상3) 소득기준 : 최근 학기 소득구간 7분위 이하다. 장학금액 : 등록금 전액라. 제출서류 :1) 재단 공통서식(붙임파일 3)(작성가능한 부분만 작성, 추천인 항목은 추천인이 직접 작성하고 서명해야 함)2) 자기소개서(자유양식, A4용지 2매 이내, 글자크기 11포인트)- 포함될 내용: 자기소개, 학습계획, 졸업 후 진로계획, 장학금 신청사유3) 첨부 증빙서류 각 1부씩- 전체 학년 성적 증명서- 주민등록등본- 가족관계증명서- 2024학년도 1학기 학자금 소득구간 ('한국장학재단' 제공) 통지서- 부/모의 2023년도 소득 증빙자료▸급여생활자: 급여명세서 (근무처 발급)▸자영업자: 소득금액증명 (세무서 발급)▸소득이 없는 경우: ‘사실증명’(세무서 발급)▸해당되는 경우의 기타 서류 : (예) 부채증명서, 전월세계약서 등4) 감사편지(예비 합격자로 선발된 이후 작성 후 재단에 제출*)* 제출기한 : 2024. 7. 15.(월) 12시까지 제출서류 원본을 공과대학 행정1팀(제1공학관 N601호)으로 제출* 최종 추천 대상자는 공과대학에서 선발합니다.* 기타 문의사항은 02)2123-2734로 문의 바랍니다.",
도시공학과,[대학원] 학위논문 Guidelines for Preparing Thesis in English 중 Page Numbers 설정부분 수정,24.06.24,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=192028&article.offset=30&articleLimit=10,학위논문 Guidelines for Preparing Thesis in English 중 Page Numbers 설정부분 수정일반대학원에서는 학위논문 영문Guidelines for Preparing Thesis in English 지침은 이전 자료와 동일한 지침 있었는데 Page Numbers가 '학위논문작성법_국문'과 상이한 점을 발견했습니다.논문 작성에 혼선을 줄 수 있어 국문 지침과 동일하게 수정되었습니다.수정된 지침은 대학원 홈페이지에서 다운로드 가능합니다.https://graduate.yonsei.ac.kr/graduate/academic/paper06.do,
도시공학과,[대학원] 일반대학원 학위논문 인준절차 개선 안내,24.06.24,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=192027&article.offset=30&articleLimit=10,"일반대학원 학위논문 인준절차 개선 안내첨부된 인준사실확인서를 학과에 24.7.15(월)까지 제출하시기 바랍니다.가. 학위논문 인준 개선1) 사유: 서면인준이 원칙이나 심사위원이 해외체류 등의 불가피한 사유가 있는 경우 학사포털(온라인) 인준 및 비대면(이메일) 인준 허용2) 학위논문 인준 개선: 서면인준(원칙), 학사포털(온라인)인준(선택), 비대면(이메일)인준 (선택)나. 학위논문 인준 방법: 붙임 1, 21) 서면인준(원칙): 학위논문 인준서에 직접 서명을 원칙으로 하나 도장 날인도 허용2) 학사포탈(온라인)인준(선택) : 포털 접속 → 인준 체크 → 인준서 출력 후 제본※ 단, 온라인 인준이후 도서관에서 온라인논문 교체를 허용한 경우 학사포탈 재인준이 가능하며, 이 경우 기존 인준내역은 초기화되고 최종 인준일시 적용3) 비대면(이메일)인준(선택) : 심사위원이 직접 서명한 서명 스캔본과 인준 사실을 심사위원장에게 메일로 제출 → 심사위원장 '인준첨부: 대학원 학위논문 인준절차 개선, 인준사실 확인서",
도시공학과,[학부] KT엔지니어링 인턴 모집 공고,24.06.21,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=191985&article.offset=40&articleLimit=10,1. 모집부문: 인턴(단기계약직) O명2. 담당업무:- 평택시 강소형 스마트시티 조성사업 참여로 실무에 대한 이해와 경험 습득- 현장(평택시) 상주를 통해 '평택시 강소형 스마트시티 조성사업' 흐름 이해- 스마트시티 사업 전반적 산출물 관리- 제공 서비스 개발 및 구축에 대한 품질 관리3. 자격요건:- 도시공학과 재학생 중 24년도 2학기 또는 25년도 휴학예정자4. 채용기간: 최소 6개월에서 1년 (최대 25년 12월까지 연장 가능)* 관심 있는 학생은 도시공학과 스마트시티 혁신인재육성사업 (02-2123-4620)으로 문의 / 7월 5일(금) 문의 및 접수 마감,
도시공학과,[대학원] 2024학년도 2학기 석사과정에서 석·박사통합과정으로의 학위과정 변경 신청 안내,24.06.18,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=191719&article.offset=40&articleLimit=10,"2024학년도 2학기 석사과정에서 석·박사통합과정으로의 학위과정 변경 신청 안내1. 일정 및 신청방법학생 신청 기간: 2024년 1학기 성적등재 ~ 24. 7. 14.(일) 23:59 까지포탈사이트 통해서 학생이 직접 신청_붙임 파일 참고2. 신청 자격요건1) 붙임 1의 제3조(학위과정 변경절차 및 신청자격) 참조3. 유의사항가. 포탈 상에는 2024년 6월 15일부터 신청 메뉴가 활성화 되나,통합으로의 과정 변경은 학점 요건이 있어 성적이 등재되는 시점부터 신청이 가능합니다.(성적 등재는 성적 정정 등의 학사 일정에 따라 변동되는 경우가 많아 정확한 기간을 명시하기가 어려우며,대략 2024년 7월 1째 주에 등재됨. 실제 신청 기간은 약 2주가 안되는 기간이기에반드시 성적 등재 이후 기간 내 신청)나. 선발인원: 대학원에서는 지원자의 입학년도 및 캠퍼스별 박사학위과정 잔여정원 범위 내 에서정원, 접수인원, 학점 등을 종합적으로 고려하여 대상자를 선발할 예정입니다.",
도시공학과,[대학원] 2024학년도 2학기 석·박사 통합 과정 중단 신청 안내,24.06.18,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=191714&article.offset=40&articleLimit=10,2024학년도 2학기 석·박사 통합 과정 중단 신청 안내1. 일정 및 신청방법학생 신청 기간: 24. 6. 15.(토) 9:00 ~ 24. 7. 14.(일) 23:59 까지포탈사이트 통해서 학생이 직접 신청_붙임 파일 참고2. 신청 자격요건: 붙임 1의 제3조(학위과정 변경절차 및 신청자격) 참조,
도시공학과,[대학원] 일반대학원 학위논문 작성법 및 표준 양식 지정 안내,24.06.12,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=191405&article.offset=40&articleLimit=10,"일반대학원 학위논문 작성법 및 표준 양식 지정 안내대학원에서는 일반대학원 학위논문 작성과 관련하여 학위논문 작성법을 개정하였으며,대학원 학위논문 표준화를 위해 학위논문 표준 양식을 지정였으니 첨부된 파일 확인하시어학위논문 작성에 참조하여 주시기 바랍니다.",
도시공학과,[대학원] 2024학년도 후기 대학원 연세우수장학금Ⅱ 신청 안내,24.06.12,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=191318&article.offset=40&articleLimit=10,"2024학년도 후기 대학원 연세우수장학금Ⅱ 신청 안내2024학년도 후기 신입생 중 「대학원 연세우수학생장학금 II」 장학생을 선발할 예정이오니24.6.18(화)까지 제출서류를 학과(urban@yonsei.ac.kr)로 제출하시기 바랍니다.* 2024학년도 후기 장학생 선발은 배정된 예산 범위 내에서 기존 및 신규선발 장학생 모두에게 장학금을 지급하여야 하기에,선발위원회를 통하여 다음의 조건을충족한 추천 대상자 중 약간 명을 선발할 예정입니다.가. 신청대상(다음 항목을 모두 충족한 신입생)1) 중앙부처 공무원(사무관급 이상) 및 이에 준하는 자2) 2024학년도 후기 일반대학원 박사과정(통합과정 포함) 신입생3) 지도교수 또는 주임교수 및 학장의 추천을 받은 자나. 신청마감: 2024. 6. 18.(화)다. 장학금 지원 범위: 대학원 입학금 전액 및 정규등록학기 등록금 전액(단, 선발된 학생은 장학금 수혜 기간 중, 매 학기 성적 3.4/4.3 이상 유지 필수)※ 교내 및 외부장학금 중복수혜와 학자금대출 불가※ 장학 기간 내, 매 학기 재직증명서 제출 필수(재직 확인 불가시 장학생 자격 박탈)라. 제출서류1) 장학금 지원서 및 추천서 1부2) 이력서 및 연구계획서(입학 지원시 제출서류) 각 1부3) 전학년 성적증명서(학부과정 및 석사과정) 각 1부4) 재직증명서(최근 3개월 이내 발급분) 1부마. 기타사항1) 국가고시 합격자일 경우 고시일과 합격일 기재2) 대학원생 폭력예방교육 이수 필수(입학 후 반드시 폭력예방교육 이수 완료 이수증 제출 확인)",
도시공학과,[학부] [안내] 2024학년도 2학기 졸업예정자 복수전공 신청 안내,24.06.11,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=191238&article.offset=40&articleLimit=10,,"image\TECZxUHjRxVMlagbGWJh.png, image\AlkWYDYtBQNlhLvWRqph.png"
도시공학과,[학부] [안내] 2024학년도 2학기 캠퍼스내 연계전공 신청 안내,24.06.11,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=191237&article.offset=40&articleLimit=10,,image\qeEfTSloNOIvxjhSTaIA.png
도시공학과,[대학원] 2024년 8월 대학원 졸업예정자 표절 검사 필수(의무) 시행 안내,24.06.03,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=190522&article.offset=40&articleLimit=10,2024년 8월 대학원 졸업예정자 표절 검사 필수(의무) 시행 안내1. 관련근거 : 일반대학원 학위논문에 관한 내규 제9조 3항2. 제출대상 : 2024년 8월 석·박사 학위논문 제출 예정자3. 시행방법 : 학위논문 본심사 완료 후 제출4. 학과 표절률 기준 : 15%5. 제출서류 : 학위논문 표절검사 결과 확인서(붙임1 참조)6. 제출방법 : 학사포탈시스템에 업로드(붙임2 메뉴얼 참조)7. 제출일정 : 2024. 6. 20(목) ~ 6. 28(금)**유의사항: 미제출자는 졸업사정이 불가함.,
도시공학과,[대학원] 24-1학기 외국어 성적 제출 안내,24.06.01,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=190494&article.offset=40&articleLimit=10,"24-1학기 외국어 성적 제출 안내입학전형 당시 제출 된 영어성적증명서는 입학전형용으로만 처리되오니,반드시,포탈사이트 통해서 2024. 7. 10.(수)까지 업로드(제출)하시기 바랍니다.1. 신청항목: 외국어시험대체(면제)2. 업로드자료: 해외대학졸업자(성적증명서 또는 졸업증명서), 외국어어학당이수증 및 공인영어시험 응시 증빙자료,공인된 외국어성적증명서3. 휴학생은 입력이 불가제출 시, 유효기간 2년/ 외국어 시험별 기준점수가 별도로 정해져있으니,내규나 학과로 통해서 확인받으시기 바랍니다.특히, 석사과정학생들은 반드시 3학기내에 합격처리가 완료되어야만,4학기내에 졸업이 가능함을 숙지해 주시기 바랍니다.",
도시공학과,[대학원] 24-1학기 학위논문 본심사 안내,24.06.01,https://urban.yonsei.ac.kr/urban/notice/notice.do?mode=view&articleNo=190493&article.offset=40&articleLimit=10,"24-1학기 학위논문 본심사 안내1. 심사운영지침 : 대면심사2. 단, 불가피한 사유로 비대면 심사가 필요한 경우에는 반드시 비대면심사 지침과 절차를 준수하여 주시기 바랍니다.가. 심사위원이 해외체류인경우나. 심사위원이 질병(코로나-19 격리 등)으로 인해 대면심사가 불가능한 경우3. 비대면심사 시 제출서류가. 논문심사 전: 비대면심사 시행신청서(붙임2)_6.21(금)까지나. 논문심사 후1) 비대면심사현황 보고(붙임3)_6.21(금)까지제출2) 심사위원이 심사위원장에게 본심결과(심사의견, 점수)를 기재한 보고서를 이메일로 제출3) 비대면증빙자료(화상회의 화면 캡쳐본, 이메일, 우편 등)4. 본심사일정: ~ 2024. 6. 19(수)5. 본심사보고서제출마감: ~ 2024. 6. 21(금) 오후5시까지(반드시 원본제출)6. 본심사보고서는 4공대 D301호에서 학생이 수령합니다.(대리수령가능)7.학위논문제목 수정이 필요한 학생은 반드시 학사포탈시스템 통해서 수정신청하시기 바랍니다.수정신청가능기간: 2024.7.1(월)까지",
